10,8,6,4,2,1,1,1,1,1,1,1
10,8,6,4,2,1,1,1,1,1,1,1
10,8,6,4,2,1,1,1,1,1,1,1
10,8,6,4,2,1,1,1,1,1,1,1
10,8,6,4,2,1,1,1,1,1,1,1
10,8,6,4,2,1,1,1,1,1,1,1
10,8,6,4,2,1,1,1,1,1,1,1
10,8,6,4,2,1,1,1,1,1,1,1
